Date,Hours,NO
15/11/18,13-14,16191
15/11/18,14-15,16254
15/11/18,15-16,16674
15/11/18,16-17,16656
15/11/18,17-18,16459
15/11/18,18-19,16048
15/11/18,19-20,15925
15/11/18,20-21,15445
15/11/18,21-22,14967
15/11/18,22-23,14170
15/11/18,23-00,13743
16/11/18,00-01,13309
16/11/18,01-02,13306
16/11/18,02-03,13269
16/11/18,03-04,13219
16/11/18,04-05,13761
16/11/18,05-06,14860
16/11/18,06-07,16265
16/11/18,07-08,16793
16/11/18,08-09,16486
16/11/18,09-10,16284
16/11/18,10-11,16269
16/11/18,11-12,16186
16/11/18,12-13,16249
16/11/18,13-14,16066
16/11/18,14-15,16246
16/11/18,15-16,16621
16/11/18,16-17,16599
16/11/18,17-18,16275
16/11/18,18-19,15922
16/11/18,19-20,15484
16/11/18,20-21,15086
16/11/18,21-22,14592
16/11/18,22-23,14082
16/11/18,23-00,13654
17/11/18,00-01,13440
17/11/18,01-02,13314
17/11/18,02-03,13172
17/11/18,03-04,13092
17/11/18,04-05,13208
17/11/18,05-06,13660
17/11/18,06-07,14215
17/11/18,07-08,14835
17/11/18,08-09,15510
17/11/18,09-10,15883
17/11/18,10-11,16012
17/11/18,11-12,15921
17/11/18,12-13,15841
17/11/18,13-14,15890
17/11/18,14-15,16154
17/11/18,15-16,16436
17/11/18,16-17,16545
17/11/18,17-18,16441
17/11/18,18-19,16159
17/11/18,19-20,15608
17/11/18,20-21,15335
17/11/18,21-22,15042
17/11/18,22-23,14643
17/11/18,23-00,14344
18/11/18,00-01,13961
18/11/18,01-02,13871
18/11/18,02-03,13862
18/11/18,03-04,13936
18/11/18,04-05,14063
18/11/18,05-06,14250
18/11/18,06-07,14563
18/11/18,07-08,15069
18/11/18,08-09,15820
18/11/18,09-10,15967
18/11/18,10-11,16000
18/11/18,11-12,16064
18/11/18,12-13,16020
18/11/18,13-14,16135
18/11/18,14-15,16594
18/11/18,15-16,17181
18/11/18,16-17,17357
18/11/18,17-18,17213
18/11/18,18-19,17161
18/11/18,19-20,16858
18/11/18,20-21,16483
18/11/18,21-22,16130
18/11/18,22-23,15513
18/11/18,23-00,15152
19/11/18,00-01,14964
19/11/18,01-02,14921
19/11/18,02-03,14952
19/11/18,03-04,15117
19/11/18,04-05,15685
19/11/18,05-06,17135
19/11/18,06-07,18866
19/11/18,07-08,19220
19/11/18,08-09,19008
19/11/18,09-10,18984
19/11/18,10-11,18850
19/11/18,11-12,18820
19/11/18,12-13,18926
19/11/18,13-14,18935
19/11/18,14-15,19163
19/11/18,15-16,19601
19/11/18,16-17,19698
19/11/18,17-18,19147
19/11/18,18-19,18864
19/11/18,19-20,18557
19/11/18,20-21,18010
19/11/18,21-22,17362
19/11/18,22-23,16564
19/11/18,23-00,15954
20/11/18,00-01,15544
20/11/18,01-02,15496
20/11/18,02-03,15582
20/11/18,03-04,15753
20/11/18,04-05,16255
20/11/18,05-06,17672
20/11/18,06-07,19301
20/11/18,07-08,19392
20/11/18,08-09,19331
20/11/18,09-10,19143
20/11/18,10-11,19227
20/11/18,11-12,19058
20/11/18,12-13,19032
20/11/18,13-14,19072
20/11/18,14-15,19268
20/11/18,15-16,19826
20/11/18,16-17,19816
20/11/18,17-18,19552
20/11/18,18-19,19205
20/11/18,19-20,19007
20/11/18,20-21,18526
20/11/18,21-22,17910
20/11/18,22-23,16974
20/11/18,23-00,16370
21/11/18,00-01,16156
21/11/18,01-02,15915
21/11/18,02-03,15915
21/11/18,03-04,15945
21/11/18,04-05,16542
21/11/18,05-06,17932
21/11/18,06-07,19423
21/11/18,07-08,19740
21/11/18,08-09,19226
21/11/18,09-10,19239
21/11/18,10-11,18913
21/11/18,11-12,18868
21/11/18,12-13,18870
21/11/18,13-14,19149
21/11/18,14-15,19469
21/11/18,15-16,19845
21/11/18,16-17,19843
21/11/18,17-18,19530
21/11/18,18-19,19225
21/11/18,19-20,18920
21/11/18,20-21,18465
21/11/18,21-22,17734
21/11/18,22-23,16909
21/11/18,23-00,16523
22/11/18,00-01,16164
22/11/18,01-02,16006
22/11/18,02-03,16032
22/11/18,03-04,16296
22/11/18,04-05,16789
22/11/18,05-06,18348
22/11/18,06-07,20027
22/11/18,07-08,20457
22/11/18,08-09,20191
22/11/18,09-10,19953
22/11/18,10-11,19841
22/11/18,11-12,19529
22/11/18,12-13,19582
22/11/18,13-14,19720
22/11/18,14-15,19968
22/11/18,15-16,20406
22/11/18,16-17,20483
22/11/18,17-18,20152
22/11/18,18-19,20123
22/11/18,19-20,19725
22/11/18,20-21,19350
22/11/18,21-22,18608
22/11/18,22-23,17760
22/11/18,23-00,17348
23/11/18,00-01,17068
23/11/18,01-02,16822
23/11/18,02-03,16821
23/11/18,03-04,16916
23/11/18,04-05,17537
23/11/18,05-06,18955
23/11/18,06-07,20695
23/11/18,07-08,20906
23/11/18,08-09,20810
23/11/18,09-10,20715
23/11/18,10-11,20519
23/11/18,11-12,20231
23/11/18,12-13,20018
23/11/18,13-14,20266
23/11/18,14-15,20435
23/11/18,15-16,20585
23/11/18,16-17,20497
23/11/18,17-18,20294
23/11/18,18-19,19957
23/11/18,19-20,19547
23/11/18,20-21,19233
23/11/18,21-22,18792
23/11/18,22-23,18238
23/11/18,23-00,17417
24/11/18,00-01,17115
24/11/18,01-02,16979
24/11/18,02-03,16907
24/11/18,03-04,16925
24/11/18,04-05,17077
24/11/18,05-06,17389
24/11/18,06-07,17776
24/11/18,07-08,18398
24/11/18,08-09,19088
24/11/18,09-10,19364
24/11/18,10-11,19140
24/11/18,11-12,19057
24/11/18,12-13,18938
24/11/18,13-14,18878
24/11/18,14-15,19000
24/11/18,15-16,19383
24/11/18,16-17,19457
24/11/18,17-18,19285
24/11/18,18-19,19030
24/11/18,19-20,18700
24/11/18,20-21,18279
24/11/18,21-22,17948
24/11/18,22-23,17536
24/11/18,23-00,17243
25/11/18,00-01,16913
25/11/18,01-02,16786
25/11/18,02-03,16671
25/11/18,03-04,16675
25/11/18,04-05,16787
25/11/18,05-06,17101
25/11/18,06-07,17379
25/11/18,07-08,17851
25/11/18,08-09,18425
25/11/18,09-10,18860
25/11/18,10-11,18845
25/11/18,11-12,18701
25/11/18,12-13,18687
25/11/18,13-14,18817
25/11/18,14-15,19118
25/11/18,15-16,19550
25/11/18,16-17,19532
25/11/18,17-18,19460
25/11/18,18-19,19381
25/11/18,19-20,19226
25/11/18,20-21,18873
25/11/18,21-22,18405
25/11/18,22-23,17731
25/11/18,23-00,17219
26/11/18,00-01,16908
26/11/18,01-02,16795
26/11/18,02-03,16941
26/11/18,03-04,17050
26/11/18,04-05,17770
26/11/18,05-06,19196
26/11/18,06-07,20945
26/11/18,07-08,21349
26/11/18,08-09,21196
26/11/18,09-10,21067
26/11/18,10-11,20785
26/11/18,11-12,20616
26/11/18,12-13,20481
26/11/18,13-14,20644
26/11/18,14-15,20947
26/11/18,15-16,21443
26/11/18,16-17,21168
26/11/18,17-18,20966
26/11/18,18-19,20914
26/11/18,19-20,20740
26/11/18,20-21,20324
26/11/18,21-22,19644
26/11/18,22-23,18891
26/11/18,23-00,18211
27/11/18,00-01,17774
27/11/18,01-02,17623
27/11/18,02-03,17688
27/11/18,03-04,17935
27/11/18,04-05,18618
27/11/18,05-06,20078
27/11/18,06-07,21601
27/11/18,07-08,22026
27/11/18,08-09,21789
27/11/18,09-10,21558
27/11/18,10-11,21230
27/11/18,11-12,21024
27/11/18,12-13,20951
27/11/18,13-14,21099
27/11/18,14-15,21288
27/11/18,15-16,21624
27/11/18,16-17,21509
27/11/18,17-18,21228
27/11/18,18-19,21115
27/11/18,19-20,20997
27/11/18,20-21,20436
27/11/18,21-22,19957
27/11/18,22-23,19047
27/11/18,23-00,18438
28/11/18,00-01,17985
28/11/18,01-02,17754
28/11/18,02-03,17601
28/11/18,03-04,17875
28/11/18,04-05,18503
28/11/18,05-06,20078
28/11/18,06-07,21620
28/11/18,07-08,22058
28/11/18,08-09,21957
28/11/18,09-10,21652
28/11/18,10-11,21213
28/11/18,11-12,21262
28/11/18,12-13,21097
28/11/18,13-14,21398
28/11/18,14-15,21713
28/11/18,15-16,21770
28/11/18,16-17,21362
28/11/18,17-18,20845
28/11/18,18-19,20676
28/11/18,19-20,20253
28/11/18,20-21,19953
28/11/18,21-22,19208
28/11/18,22-23,18358
28/11/18,23-00,17577
29/11/18,00-01,17015
29/11/18,01-02,16913
29/11/18,02-03,16840
29/11/18,03-04,16842
29/11/18,04-05,17142
29/11/18,05-06,18746
29/11/18,06-07,20238
29/11/18,07-08,20290
29/11/18,08-09,20123
29/11/18,09-10,19805
29/11/18,10-11,19592
29/11/18,11-12,19412
29/11/18,12-13,19610
29/11/18,13-14,19529
29/11/18,14-15,19640
29/11/18,15-16,19971
29/11/18,16-17,19786
29/11/18,17-18,19239
29/11/18,18-19,19141
29/11/18,19-20,18430
29/11/18,20-21,18085
29/11/18,21-22,17379
29/11/18,22-23,16728
29/11/18,23-00,15902
30/11/18,00-01,15512
30/11/18,01-02,15316
30/11/18,02-03,15148
30/11/18,03-04,14998
30/11/18,04-05,15803
30/11/18,05-06,16968
30/11/18,06-07,18316
30/11/18,07-08,18668
30/11/18,08-09,18536
30/11/18,09-10,18467
30/11/18,10-11,18369
30/11/18,11-12,18225
30/11/18,12-13,18371
30/11/18,13-14,18406
30/11/18,14-15,18203
30/11/18,15-16,18368
30/11/18,16-17,18223
30/11/18,17-18,18027
30/11/18,18-19,17577
30/11/18,19-20,17062
30/11/18,20-21,16638
30/11/18,21-22,16086
30/11/18,22-23,15526
30/11/18,23-00,14487
01/12/18,00-01,14221
01/12/18,01-02,13894
01/12/18,02-03,13677
01/12/18,03-04,13636
01/12/18,04-05,13644
01/12/18,05-06,14423
01/12/18,06-07,15440
01/12/18,07-08,16516
01/12/18,08-09,17308
01/12/18,09-10,17619
01/12/18,10-11,17791
01/12/18,11-12,17790
01/12/18,12-13,17637
01/12/18,13-14,17863
01/12/18,14-15,18411
01/12/18,15-16,18959
01/12/18,16-17,19027
01/12/18,17-18,18238
01/12/18,18-19,16862
01/12/18,19-20,15917
01/12/18,20-21,15806
01/12/18,21-22,14899
01/12/18,22-23,14299
01/12/18,23-00,13730
02/12/18,00-01,13441
02/12/18,01-02,13491
02/12/18,02-03,13411
02/12/18,03-04,13077
02/12/18,04-05,12749
02/12/18,05-06,13426
02/12/18,06-07,13851
02/12/18,07-08,14667
02/12/18,08-09,15798
02/12/18,09-10,17249
02/12/18,10-11,17711
02/12/18,11-12,17536
02/12/18,12-13,17536
02/12/18,13-14,17379
02/12/18,14-15,17867
02/12/18,15-16,18071
02/12/18,16-17,18076
02/12/18,17-18,17945
02/12/18,18-19,17241
02/12/18,19-20,16978
02/12/18,20-21,16333
02/12/18,21-22,15650
02/12/18,22-23,14647
02/12/18,23-00,13913
03/12/18,00-01,13036
03/12/18,01-02,12705
03/12/18,02-03,12640
03/12/18,03-04,13113
03/12/18,04-05,14099
03/12/18,05-06,16580
03/12/18,06-07,19665
03/12/18,07-08,20355
03/12/18,08-09,19832
03/12/18,09-10,19499
03/12/18,10-11,19548
03/12/18,11-12,19447
03/12/18,12-13,19865
03/12/18,13-14,19954
03/12/18,14-15,19940
03/12/18,15-16,20048
03/12/18,16-17,20128
03/12/18,17-18,19744
03/12/18,18-19,19155
03/12/18,19-20,18405
03/12/18,20-21,17593
03/12/18,21-22,16526
03/12/18,22-23,14933
03/12/18,23-00,14594
04/12/18,00-01,14139
04/12/18,01-02,14069
04/12/18,02-03,14181
04/12/18,03-04,14326
04/12/18,04-05,15389
04/12/18,05-06,17115
04/12/18,06-07,18865
04/12/18,07-08,19361
04/12/18,08-09,19165
04/12/18,09-10,19225
04/12/18,10-11,19217
04/12/18,11-12,19106
04/12/18,12-13,19116
04/12/18,13-14,19228
04/12/18,14-15,19583
04/12/18,15-16,20129
04/12/18,16-17,20327
04/12/18,17-18,19650
04/12/18,18-19,19629
04/12/18,19-20,19366
04/12/18,20-21,18513
04/12/18,21-22,17455
04/12/18,22-23,16463
04/12/18,23-00,15280
05/12/18,00-01,15165
05/12/18,01-02,15314
05/12/18,02-03,15210
05/12/18,03-04,15853
05/12/18,04-05,17532
05/12/18,05-06,21015
05/12/18,06-07,23317
05/12/18,07-08,23780
05/12/18,08-09,23640
05/12/18,09-10,20300
05/12/18,10-11,19900
05/12/18,11-12,19844
05/12/18,12-13,19726
05/12/18,13-14,20056
05/12/18,14-15,20358
05/12/18,15-16,20632
05/12/18,16-17,20570
05/12/18,17-18,20147
05/12/18,18-19,19956
05/12/18,19-20,19579
05/12/18,20-21,19312
05/12/18,21-22,18687
05/12/18,22-23,17801
05/12/18,23-00,17316
06/12/18,00-01,16720
06/12/18,01-02,16436
06/12/18,02-03,16664
06/12/18,03-04,16857
06/12/18,04-05,17401
06/12/18,05-06,18879
06/12/18,06-07,20632
06/12/18,07-08,20994
06/12/18,08-09,20868
06/12/18,09-10,20513
06/12/18,10-11,20411
06/12/18,11-12,20425
06/12/18,12-13,20396
06/12/18,13-14,20562
06/12/18,14-15,20872
06/12/18,15-16,21269
06/12/18,16-17,21032
06/12/18,17-18,20647
06/12/18,18-19,20410
06/12/18,19-20,20108
06/12/18,20-21,19862
06/12/18,21-22,19266
06/12/18,22-23,18395
06/12/18,23-00,17521
07/12/18,00-01,17075
07/12/18,01-02,16862
07/12/18,02-03,16996
07/12/18,03-04,17043
07/12/18,04-05,17306
07/12/18,05-06,18924
07/12/18,06-07,20266
07/12/18,07-08,20576
07/12/18,08-09,20591
07/12/18,09-10,20559
07/12/18,10-11,20319
07/12/18,11-12,20556
07/12/18,12-13,20293
07/12/18,13-14,20381
07/12/18,14-15,20421
07/12/18,15-16,20568
07/12/18,16-17,20421
07/12/18,17-18,20150
07/12/18,18-19,19888
07/12/18,19-20,19581
07/12/18,20-21,18959
07/12/18,21-22,18441
07/12/18,22-23,17720
07/12/18,23-00,16944
08/12/18,00-01,16504
08/12/18,01-02,16354
08/12/18,02-03,16263
08/12/18,03-04,16292
08/12/18,04-05,16352
08/12/18,05-06,16605
08/12/18,06-07,17274
08/12/18,07-08,18142
08/12/18,08-09,18716
08/12/18,09-10,19179
08/12/18,10-11,19181
08/12/18,11-12,19134
08/12/18,12-13,18978
08/12/18,13-14,18949
08/12/18,14-15,19073
08/12/18,15-16,19214
08/12/18,16-17,19485
08/12/18,17-18,19251
08/12/18,18-19,18760
08/12/18,19-20,18196
08/12/18,20-21,17753
08/12/18,21-22,17342
08/12/18,22-23,17087
08/12/18,23-00,16671
09/12/18,00-01,16409
09/12/18,01-02,16245
09/12/18,02-03,16184
09/12/18,03-04,16197
09/12/18,04-05,16242
09/12/18,05-06,16358
09/12/18,06-07,16829
09/12/18,07-08,17353
09/12/18,08-09,17809
09/12/18,09-10,18429
09/12/18,10-11,18632
09/12/18,11-12,18578
09/12/18,12-13,18525
09/12/18,13-14,18656
09/12/18,14-15,19040
09/12/18,15-16,19302
09/12/18,16-17,19183
09/12/18,17-18,19021
09/12/18,18-19,19136
09/12/18,19-20,18821
09/12/18,20-21,18524
09/12/18,21-22,18022
09/12/18,22-23,17531
09/12/18,23-00,16967
10/12/18,00-01,16509
10/12/18,01-02,16425
10/12/18,02-03,16429
10/12/18,03-04,16504
10/12/18,04-05,16970
10/12/18,05-06,18616
10/12/18,06-07,20135
10/12/18,07-08,20600
10/12/18,08-09,20121
10/12/18,09-10,20021
10/12/18,10-11,19850
10/12/18,11-12,19610
10/12/18,12-13,19728
10/12/18,13-14,19813
10/12/18,14-15,20004
10/12/18,15-16,20294
10/12/18,16-17,20300
10/12/18,17-18,19784
10/12/18,18-19,19398
10/12/18,19-20,19257
10/12/18,20-21,18850
10/12/18,21-22,18233
10/12/18,22-23,17550
10/12/18,23-00,16811
11/12/18,00-01,16545
11/12/18,01-02,16332
11/12/18,02-03,16195
11/12/18,03-04,16354
11/12/18,04-05,16937
11/12/18,05-06,18524
11/12/18,06-07,20010
11/12/18,07-08,20668
11/12/18,08-09,20466
11/12/18,09-10,20397
11/12/18,10-11,20095
11/12/18,11-12,19709
11/12/18,12-13,19899
11/12/18,13-14,20087
11/12/18,14-15,20482
11/12/18,15-16,20865
11/12/18,16-17,20784
11/12/18,17-18,20474
11/12/18,18-19,20260
11/12/18,19-20,20190
11/12/18,20-21,19749
11/12/18,21-22,19286
11/12/18,22-23,18479
11/12/18,23-00,17762
12/12/18,00-01,17379
12/12/18,01-02,17162
12/12/18,02-03,17181
12/12/18,03-04,17387
12/12/18,04-05,18107
12/12/18,05-06,19592
12/12/18,06-07,21204
12/12/18,07-08,21679
12/12/18,08-09,21493
12/12/18,09-10,21439
12/12/18,10-11,21229
12/12/18,11-12,21057
12/12/18,12-13,21070
12/12/18,13-14,21236
12/12/18,14-15,21571
12/12/18,15-16,21993
12/12/18,16-17,21801
12/12/18,17-18,21641
12/12/18,18-19,21430
12/12/18,19-20,21148
12/12/18,20-21,20695
12/12/18,21-22,20069
12/12/18,22-23,19197
12/12/18,23-00,18746
13/12/18,00-01,18084
13/12/18,01-02,17896
13/12/18,02-03,17923
13/12/18,03-04,18087
13/12/18,04-05,18553
13/12/18,05-06,20051
13/12/18,06-07,21824
13/12/18,07-08,22306
13/12/18,08-09,22140
13/12/18,09-10,21976
13/12/18,10-11,21787
13/12/18,11-12,21816
13/12/18,12-13,21782
13/12/18,13-14,21899
13/12/18,14-15,22207
13/12/18,15-16,22265
13/12/18,16-17,22389
13/12/18,17-18,22184
13/12/18,18-19,21830
13/12/18,19-20,21552
13/12/18,20-21,21183
13/12/18,21-22,20489
13/12/18,22-23,19655
13/12/18,23-00,19087
14/12/18,00-01,18704
14/12/18,01-02,18458
14/12/18,02-03,18627
14/12/18,03-04,18674
14/12/18,04-05,19328
14/12/18,05-06,20757
14/12/18,06-07,22309
14/12/18,07-08,23105
14/12/18,08-09,23058
14/12/18,09-10,22847
14/12/18,10-11,22664
14/12/18,11-12,22622
14/12/18,12-13,22480
14/12/18,13-14,22510
14/12/18,14-15,22713
14/12/18,15-16,22892
14/12/18,16-17,22709
14/12/18,17-18,22391
14/12/18,18-19,22018
14/12/18,19-20,21482
14/12/18,20-21,21077
14/12/18,21-22,20402
14/12/18,22-23,19775
14/12/18,23-00,19186
15/12/18,00-01,18628
15/12/18,01-02,18529
15/12/18,02-03,18432
15/12/18,03-04,18352
15/12/18,04-05,18483
15/12/18,05-06,18694
15/12/18,06-07,19194
15/12/18,07-08,20074
15/12/18,08-09,20698
15/12/18,09-10,21225
15/12/18,10-11,21358
15/12/18,11-12,21317
15/12/18,12-13,21228
15/12/18,13-14,21185
15/12/18,14-15,21376
15/12/18,15-16,21539
15/12/18,16-17,21522
15/12/18,17-18,21270
15/12/18,18-19,20707
15/12/18,19-20,20108
15/12/18,20-21,19750
15/12/18,21-22,19334
15/12/18,22-23,19019
15/12/18,23-00,18554
16/12/18,00-01,18025
16/12/18,01-02,17817
16/12/18,02-03,17706
16/12/18,03-04,17580
16/12/18,04-05,17737
16/12/18,05-06,18099
16/12/18,06-07,18431
16/12/18,07-08,18805
16/12/18,08-09,19370
16/12/18,09-10,19867
16/12/18,10-11,20221
16/12/18,11-12,20138
16/12/18,12-13,20233
16/12/18,13-14,20272
16/12/18,14-15,20433
16/12/18,15-16,20606
16/12/18,16-17,20571
16/12/18,17-18,20319
16/12/18,18-19,20102
16/12/18,19-20,19903
16/12/18,20-21,19565
16/12/18,21-22,19104
16/12/18,22-23,18350
16/12/18,23-00,17723
17/12/18,00-01,17469
17/12/18,01-02,17307
17/12/18,02-03,16908
17/12/18,03-04,17285
17/12/18,04-05,18133
17/12/18,05-06,19376
17/12/18,06-07,21042
17/12/18,07-08,21730
17/12/18,08-09,21541
17/12/18,09-10,21537
17/12/18,10-11,21584
17/12/18,11-12,21550
17/12/18,12-13,21369
17/12/18,13-14,21474
17/12/18,14-15,21630
17/12/18,15-16,21723
17/12/18,16-17,21366
17/12/18,17-18,21065
17/12/18,18-19,20961
17/12/18,19-20,20723
17/12/18,20-21,20348
17/12/18,21-22,19637
17/12/18,22-23,18833
17/12/18,23-00,18050
18/12/18,00-01,17782
18/12/18,01-02,17704
18/12/18,02-03,17701
18/12/18,03-04,18013
18/12/18,04-05,18627
18/12/18,05-06,19932
18/12/18,06-07,21758
18/12/18,07-08,22190
18/12/18,08-09,21947
18/12/18,09-10,21724
18/12/18,10-11,21707
18/12/18,11-12,21756
18/12/18,12-13,21563
18/12/18,13-14,21880
18/12/18,14-15,22188
18/12/18,15-16,22254
18/12/18,16-17,21988
18/12/18,17-18,21519
18/12/18,18-19,21128
18/12/18,19-20,20843
18/12/18,20-21,20334
18/12/18,21-22,19557
18/12/18,22-23,18852
18/12/18,23-00,18341
19/12/18,00-01,17916
19/12/18,01-02,17704
19/12/18,02-03,17494
19/12/18,03-04,17556
19/12/18,04-05,18069
19/12/18,05-06,19511
19/12/18,06-07,20958
19/12/18,07-08,21485
19/12/18,08-09,21240
19/12/18,09-10,21137
19/12/18,10-11,20878
19/12/18,11-12,20728
19/12/18,12-13,20591
19/12/18,13-14,20683
19/12/18,14-15,20915
19/12/18,15-16,21090
19/12/18,16-17,20825
19/12/18,17-18,20303
19/12/18,18-19,19913
19/12/18,19-20,19611
19/12/18,20-21,19146
19/12/18,21-22,18421
19/12/18,22-23,17519
19/12/18,23-00,17062
20/12/18,00-01,16674
20/12/18,01-02,16490
20/12/18,02-03,16446
20/12/18,03-04,16552
20/12/18,04-05,17246
20/12/18,05-06,18429
20/12/18,06-07,19862
20/12/18,07-08,20511
20/12/18,08-09,20272
20/12/18,09-10,20067
20/12/18,10-11,20104
20/12/18,11-12,19843
20/12/18,12-13,19969
20/12/18,13-14,19939
20/12/18,14-15,20313
20/12/18,15-16,20273
20/12/18,16-17,20012
20/12/18,17-18,19687
20/12/18,18-19,19580
20/12/18,19-20,19263
20/12/18,20-21,18763
20/12/18,21-22,18198
20/12/18,22-23,17464
20/12/18,23-00,16819
21/12/18,00-01,16519
21/12/18,01-02,16361
21/12/18,02-03,16454
21/12/18,03-04,16675
21/12/18,04-05,16980
21/12/18,05-06,18193
21/12/18,06-07,19300
21/12/18,07-08,20221
21/12/18,08-09,20225
21/12/18,09-10,20230
21/12/18,10-11,20103
21/12/18,11-12,19964
21/12/18,12-13,19866
21/12/18,13-14,19992
21/12/18,14-15,20170
21/12/18,15-16,20318
21/12/18,16-17,20118
21/12/18,17-18,19908
21/12/18,18-19,19629
21/12/18,19-20,19231
21/12/18,20-21,18775
21/12/18,21-22,18467
21/12/18,22-23,17787
21/12/18,23-00,17306
22/12/18,00-01,16906
22/12/18,01-02,16641
22/12/18,02-03,16617
22/12/18,03-04,16634
22/12/18,04-05,16815
22/12/18,05-06,17263
22/12/18,06-07,17774
22/12/18,07-08,18676
22/12/18,08-09,19362
22/12/18,09-10,19759
22/12/18,10-11,19868
22/12/18,11-12,19882
22/12/18,12-13,19651
22/12/18,13-14,19448
22/12/18,14-15,19713
22/12/18,15-16,20048
22/12/18,16-17,19947
22/12/18,17-18,20033
22/12/18,18-19,19566
22/12/18,19-20,19227
22/12/18,20-21,18743
22/12/18,21-22,18467
22/12/18,22-23,17926
22/12/18,23-00,17206
23/12/18,00-01,16861
23/12/18,01-02,16624
23/12/18,02-03,16701
23/12/18,03-04,16798
23/12/18,04-05,16933
23/12/18,05-06,17136
23/12/18,06-07,17649
23/12/18,07-08,18309
23/12/18,08-09,18885
23/12/18,09-10,19362
23/12/18,10-11,19605
23/12/18,11-12,19535
23/12/18,12-13,19568
23/12/18,13-14,19526
23/12/18,14-15,19654
23/12/18,15-16,20003
23/12/18,16-17,20098
23/12/18,17-18,19942
23/12/18,18-19,19606
23/12/18,19-20,19242
23/12/18,20-21,18787
23/12/18,21-22,18568
23/12/18,22-23,17989
23/12/18,23-00,17712
24/12/18,00-01,17271
24/12/18,01-02,17192
24/12/18,02-03,17167
24/12/18,03-04,17242
24/12/18,04-05,17640
24/12/18,05-06,18440
24/12/18,06-07,19108
24/12/18,07-08,19804
24/12/18,08-09,20458
24/12/18,09-10,20745
24/12/18,10-11,21090
24/12/18,11-12,20555
24/12/18,12-13,20544
24/12/18,13-14,20690
24/12/18,14-15,20980
24/12/18,15-16,20859
24/12/18,16-17,19732
24/12/18,17-18,18866
24/12/18,18-19,18233
24/12/18,19-20,17630
24/12/18,20-21,17371
24/12/18,21-22,17113
24/12/18,22-23,17003
24/12/18,23-00,16836
25/12/18,00-01,16433
25/12/18,01-02,16221
25/12/18,02-03,16095
25/12/18,03-04,16099
25/12/18,04-05,16213
25/12/18,05-06,16649
25/12/18,06-07,17026
25/12/18,07-08,17350
25/12/18,08-09,17838
25/12/18,09-10,18184
25/12/18,10-11,18274
25/12/18,11-12,18198
25/12/18,12-13,18207
25/12/18,13-14,18155
25/12/18,14-15,18416
25/12/18,15-16,18427
25/12/18,16-17,18042
25/12/18,17-18,17586
25/12/18,18-19,17548
25/12/18,19-20,17528
25/12/18,20-21,17372
25/12/18,21-22,16850
25/12/18,22-23,16436
25/12/18,23-00,16380
26/12/18,00-01,15814
26/12/18,01-02,15751
26/12/18,02-03,15725
26/12/18,03-04,15670
26/12/18,04-05,15998
26/12/18,05-06,16523
26/12/18,06-07,16964
26/12/18,07-08,17327
26/12/18,08-09,17774
26/12/18,09-10,17899
26/12/18,10-11,18024
26/12/18,11-12,18472
26/12/18,12-13,18301
26/12/18,13-14,18363
26/12/18,14-15,18566
26/12/18,15-16,18477
26/12/18,16-17,18000
26/12/18,17-18,17668
26/12/18,18-19,17444
26/12/18,19-20,17432
26/12/18,20-21,16998
26/12/18,21-22,16596
26/12/18,22-23,16243
26/12/18,23-00,16177
27/12/18,00-01,15748
27/12/18,01-02,15584
27/12/18,02-03,15519
27/12/18,03-04,15628
27/12/18,04-05,15986
27/12/18,05-06,16652
27/12/18,06-07,17338
27/12/18,07-08,17863
27/12/18,08-09,18566
27/12/18,09-10,18974
27/12/18,10-11,18892
27/12/18,11-12,18665
27/12/18,12-13,18423
27/12/18,13-14,18695
27/12/18,14-15,18809
27/12/18,15-16,18956
27/12/18,16-17,18854
27/12/18,17-18,18539
27/12/18,18-19,18152
27/12/18,19-20,17719
27/12/18,20-21,17409
27/12/18,21-22,16862
27/12/18,22-23,16402
27/12/18,23-00,16039
28/12/18,00-01,15996
28/12/18,01-02,15813
28/12/18,02-03,15841
28/12/18,03-04,16076
28/12/18,04-05,16437
28/12/18,05-06,16976
28/12/18,06-07,17864
28/12/18,07-08,18394
28/12/18,08-09,19024
28/12/18,09-10,19375
28/12/18,10-11,19564
28/12/18,11-12,19406
28/12/18,12-13,19199
28/12/18,13-14,19273
28/12/18,14-15,19606
28/12/18,15-16,19828
28/12/18,16-17,19791
28/12/18,17-18,19417
28/12/18,18-19,19086
28/12/18,19-20,18470
28/12/18,20-21,18112
28/12/18,21-22,17481
28/12/18,22-23,16904
28/12/18,23-00,16746
29/12/18,00-01,16167
29/12/18,01-02,16120
29/12/18,02-03,15991
29/12/18,03-04,16017
29/12/18,04-05,16070
29/12/18,05-06,16357
29/12/18,06-07,16720
29/12/18,07-08,17406
29/12/18,08-09,17975
29/12/18,09-10,18475
29/12/18,10-11,18698
29/12/18,11-12,18660
29/12/18,12-13,18366
29/12/18,13-14,18493
29/12/18,14-15,18776
29/12/18,15-16,19153
29/12/18,16-17,19121
29/12/18,17-18,18918
29/12/18,18-19,18479
29/12/18,19-20,18134
29/12/18,20-21,17765
29/12/18,21-22,17462
29/12/18,22-23,17222
29/12/18,23-00,16722
